id,trial_index,trial_type,time_elapsed,response,rt,is_extra,color,extra_reason,seen_type,unseen_type,difficulty_label,difficulty_bin,metric_name,metric_diff,raw_value_diff,separation_mode,separation_line,cross_side,lure_bin,lure_bins_present_1,lure_side,lure_sides_1,left_mushroom_name,left_mushroom_image,left_mushroom_value,left_mushroom_type_key,left_mushroom_status,left_mushroom_lure_bin,left_mushroom_lure_distance_norm,left_mushroom_lure_anchor_image,left_mushroom_lure_anchor_type,left_mushroom_lure_anchor_scope,right_mushroom_name,right_mushroom_image,right_mushroom_value,right_mushroom_type_key,right_mushroom_status,right_mushroom_lure_bin,right_mushroom_lure_distance_norm,right_mushroom_lure_anchor_image,right_mushroom_lure_anchor_type,right_mushroom_lure_anchor_scope,selected_side,selected_mushroom_name,selected_mushroom_image,selected_mushroom_value,selected_mushroom_type_key,selected_mushroom_status,selected_mushroom_lure_bin,selected_mushroom_lure_distance_norm,other_mushroom_name,other_mushroom_image,other_mushroom_value,other_mushroom_type_key,other_mushroom_status,other_mushroom_lure_bin,other_mushroom_lure_distance_norm,correct,lure_bins_present_2,lure_sides_2,__source_file__,__row_in_file__,tested_mushroom_name,tested_mushroom_image,tested_mushroom_value,tested_mushroom_type_key,tested_mushroom_lure_bin,tested_mushroom_lure_distance_norm,tested_mushroom_lure_anchor_image,tested_mushroom_lure_anchor_type,tested_mushroom_lure_anchor_scope,event,threshold_ms,phase,memory_subphase,_pid,left_stem_type,left_cap_type,left_stem_size,left_cap_round,left_stim72_id,right_stem_type,right_cap_type,right_stem_size,right_cap_round,right_stim72_id,selected_stem_type,selected_cap_type,selected_stem_size,selected_cap_round,selected_stim72_id,other_stem_type,other_cap_type,other_stem_size,other_cap_round,other_stim72_id,tested_stem_type,tested_cap_type,tested_stem_size,tested_cap_round,tested_stim72_id,chosen_side,chosen_stim72_id,chosen_stem_type,chosen_cap_type,chosen_cap_props,memory_trial_key,lure_bin_trial,difficulty_bin_trial,difficulty_label_trial,separation_mode_trial,cross_side_trial,seen_type_trial,unseen_type_trial,left_mushroom_image_trial,right_mushroom_image_trial,left_mushroom_status_trial,right_mushroom_status_trial,selected_mushroom_status_trial,other_mushroom_status_trial,left_mushroom_lure_bin_trial,right_mushroom_lure_bin_trial,selected_mushroom_lure_bin_trial,other_mushroom_lure_bin_trial,tested_mushroom_lure_bin_trial,memory_lure_bin,memory_difficulty_bin,memory_difficulty_label,memory_color_pair_type,memory_seen_pair_type
66537b0010ca11939058e52b,24,memory_choice,3527920.100000024,,995.5,1,blue,within_color_far,c:blue|s:thin|r:round,c:blue|s:thin|r:flat,far,3,abs(abs(v-line)_diff),3,9,zero_classifier,0,true,2,2,right,right,blue-04-2.000--6,blue-04-2.000--6.png,-6,c:blue|s:thin|r:round,seen_extra,,,,,,blue-03-0.259-+3,blue-03-0.259-+3.png,3,c:blue|s:thin|r:flat,unseen_extra,2,0,blue-03-0.415-+3.png,c:blue|s:thin|r:flat,type,right,blue-03-0.259-+3,blue-03-0.259-+3.png,3,c:blue|s:thin|r:flat,unseen_extra,2,0,blue-04-2.000--6,blue-04-2.000--6.png,-6,c:blue|s:thin|r:round,seen_extra,,,1,,,data_66537b0010ca11939058e52b.csv,1297,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,round,4,2.0,12,thin,flat,3,0.259,10,thin,flat,3,0.259,10,thin,round,4,2.0,12,neutral,neutral,,,,right,10,thin,flat,stem=thin|cap=flat,66537b0010ca11939058e52b|24,2,3,far,zero_classifier,true,c:blue|s:thin|r:round,c:blue|s:thin|r:flat,blue-04-2.000--6.png,blue-03-0.259-+3.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,3,far,within_color,seen_vs_unseen
66537b0010ca11939058e52b,25,memory_choice,3529937.600000024,,875,0,,,,,,,,,,,,,2,2,right,right,red-07-1.647-+3,red-07-1.647-+3.png,3,c:red|s:neutral|r:round,seen_fallback,,,,,,cyan-14-1.457-+3,cyan-14-1.457-+3.png,3,c:cyan|s:thick|r:round,seen,2,0.1429999999999999,cyan-13-1.993-+2.png,c:cyan|s:thick|r:round,type,left,red-07-1.647-+3,red-07-1.647-+3.png,3,c:red|s:neutral|r:round,seen_fallback,,,cyan-14-1.457-+3,cyan-14-1.457-+3.png,3,c:cyan|s:thick|r:round,seen,2,0.1429999999999999,,,,data_66537b0010ca11939058e52b.csv,1298,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,round,7,1.647,51,thick,round,14,1.457,27,neutral,round,7,1.647,51,thick,round,14,1.457,27,neutral,neutral,,,,left,51,neutral,round,stem=neutral|cap=round,66537b0010ca11939058e52b|25,2,,,,,,,red-07-1.647-+3.png,cyan-14-1.457-+3.png,seen_fallback,seen,seen_fallback,seen,,2,,2,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,26,memory_choice,3532065.4000000358,,954.3000000119209,1,white,within_color_far,c:white|s:neutral|r:neutral,c:white|s:thin|r:flat,far,3,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,right,right,white-09-1.203-+1,white-09-1.203-+1.png,1,c:white|s:neutral|r:neutral,seen_extra,,,,,,white-05-0.236--3,white-05-0.236--3.png,-3,c:white|s:thin|r:flat,unseen_extra,2,0,white-04-0.209--3.png,c:white|s:thin|r:flat,type,right,white-05-0.236--3,white-05-0.236--3.png,-3,c:white|s:thin|r:flat,unseen_extra,2,0,white-09-1.203-+1,white-09-1.203-+1.png,1,c:white|s:neutral|r:neutral,seen_extra,,,0,,,data_66537b0010ca11939058e52b.csv,1299,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,neutral,9,1.203,59,thin,flat,5,0.236,55,thin,flat,5,0.236,55,neutral,neutral,9,1.203,59,neutral,neutral,,,,right,55,thin,flat,stem=thin|cap=flat,66537b0010ca11939058e52b|26,2,3,far,zero_classifier,true,c:white|s:neutral|r:neutral,c:white|s:thin|r:flat,white-09-1.203-+1.png,white-05-0.236--3.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,3,far,within_color,seen_vs_unseen
66537b0010ca11939058e52b,27,memory_choice,3534449.199999988,,1217,0,,,,,,,,,,,,,,1,,left,yellow-14-1.991-+3,yellow-14-1.991-+3.png,3,c:yellow|s:thick|r:round,seen_fallback,1,0.20099999999999996,yellow-14-1.399-+2.png,c:yellow|s:thick|r:neutral,color,green-07-0.449-+3,green-07-0.449-+3.png,3,c:green|s:neutral|r:flat,seen_fallback,2,0,green-07-0.319-+3.png,c:green|s:neutral|r:flat,type,right,green-07-0.449-+3,green-07-0.449-+3.png,3,c:green|s:neutral|r:flat,seen_fallback,2,0,yellow-14-1.991-+3,yellow-14-1.991-+3.png,3,c:yellow|s:thick|r:round,seen_fallback,1,0.20099999999999996,,2,right,data_66537b0010ca11939058e52b.csv,1300,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thick,round,14,1.991,72,neutral,flat,7,0.449,31,neutral,flat,7,0.449,31,thick,round,14,1.991,72,neutral,neutral,,,,right,31,neutral,flat,stem=neutral|cap=flat,66537b0010ca11939058e52b|27,,,,,,,,yellow-14-1.991-+3.png,green-07-0.449-+3.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,1,2,2,1,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,28,memory_choice,3536769.300000012,,1146.1000000238419,1,magenta,within_color_close,c:magenta|s:neutral|r:flat,c:magenta|s:thick|r:round,close,1,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,right,right,magenta-10-0.202-+1,magenta-10-0.202-+1.png,1,c:magenta|s:neutral|r:flat,seen_extra,,,,,,magenta-14-1.828--3,magenta-14-1.828--3.png,-3,c:magenta|s:thick|r:round,unseen_extra,2,0,magenta-14-1.788--4.png,c:magenta|s:thick|r:round,type,left,magenta-10-0.202-+1,magenta-10-0.202-+1.png,1,c:magenta|s:neutral|r:flat,seen_extra,,,magenta-14-1.828--3,magenta-14-1.828--3.png,-3,c:magenta|s:thick|r:round,unseen_extra,2,0,1,,,data_66537b0010ca11939058e52b.csv,1301,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,flat,10,0.202,40,thick,round,14,1.828,45,neutral,flat,10,0.202,40,thick,round,14,1.828,45,neutral,neutral,,,,left,40,neutral,flat,stem=neutral|cap=flat,66537b0010ca11939058e52b|28,2,1,close,zero_classifier,true,c:magenta|s:neutral|r:flat,c:magenta|s:thick|r:round,magenta-10-0.202-+1.png,magenta-14-1.828--3.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,2,,2,,2,1,close,within_color,seen_vs_unseen
66537b0010ca11939058e52b,29,memory_choice,3539745.199999988,,1822,1,green,within_color_close,c:green|s:thick|r:neutral,c:green|s:thin|r:round,close,1,abs(abs(v-line)_diff),1,5,zero_classifier,0,true,2,2,right,right,green-13-0.907-+3,green-13-0.907-+3.png,3,c:green|s:thick|r:neutral,seen_extra,,,,,,green-03-1.877--2,green-03-1.877--2.png,-2,c:green|s:thin|r:round,unseen_extra,2,0,green-03-1.989--1.png,c:green|s:thin|r:round,type,left,green-13-0.907-+3,green-13-0.907-+3.png,3,c:green|s:thick|r:neutral,seen_extra,,,green-03-1.877--2,green-03-1.877--2.png,-2,c:green|s:thin|r:round,unseen_extra,2,0,1,,,data_66537b0010ca11939058e52b.csv,1302,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thick,neutral,13,0.907,35,thin,round,3,1.877,30,thick,neutral,13,0.907,35,thin,round,3,1.877,30,neutral,neutral,,,,left,35,thick,neutral,stem=thick|cap=neutral,66537b0010ca11939058e52b|29,2,1,close,zero_classifier,true,c:green|s:thick|r:neutral,c:green|s:thin|r:round,green-13-0.907-+3.png,green-03-1.877--2.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,2,,2,,2,1,close,within_color,seen_vs_unseen
66537b0010ca11939058e52b,30,memory_choice,3542257.5,,1343.6000000238419,0,,,,,,,,,,,,,2,2,left,left,yellow-07-1.189--4,yellow-07-1.189--4.png,-4,c:yellow|s:neutral|r:neutral,seen_fallback,2,0.17713773674115232,yellow-08-1.249--1.png,c:yellow|s:neutral|r:neutral,type,blue-05-1.527--5,blue-05-1.527--5.png,-5,c:blue|s:thin|r:round,seen,,,,,,right,blue-05-1.527--5,blue-05-1.527--5.png,-5,c:blue|s:thin|r:round,seen,,,yellow-07-1.189--4,yellow-07-1.189--4.png,-4,c:yellow|s:neutral|r:neutral,seen_fallback,2,0.17713773674115232,0,,,data_66537b0010ca11939058e52b.csv,1303,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,neutral,7,1.189,68,thin,round,5,1.527,12,thin,round,5,1.527,12,neutral,neutral,7,1.189,68,neutral,neutral,,,,right,12,thin,round,stem=thin|cap=round,66537b0010ca11939058e52b|30,2,,,,,,,yellow-07-1.189--4.png,blue-05-1.527--5.png,seen_fallback,seen,seen,seen_fallback,2,,,2,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,31,memory_choice,3544225.4000000358,,813.3999999761581,0,,,,,,,,,,,,,1,1,right,right,blue-08-0.202-+3,blue-08-0.202-+3.png,3,c:blue|s:neutral|r:flat,seen,,,,,,blue-06-1.935--5,blue-06-1.935--5.png,-5,c:blue|s:neutral|r:round,seen,1,0.5,blue-09-1.998--2.png,c:blue|s:neutral|r:round,type,left,blue-08-0.202-+3,blue-08-0.202-+3.png,3,c:blue|s:neutral|r:flat,seen,,,blue-06-1.935--5,blue-06-1.935--5.png,-5,c:blue|s:neutral|r:round,seen,1,0.5,1,,,data_66537b0010ca11939058e52b.csv,1304,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,flat,8,0.202,13,neutral,round,6,1.935,15,neutral,flat,8,0.202,13,neutral,round,6,1.935,15,neutral,neutral,,,,left,13,neutral,flat,stem=neutral|cap=flat,66537b0010ca11939058e52b|31,1,,,,,,,blue-08-0.202-+3.png,blue-06-1.935--5.png,seen,seen,seen,seen,,1,,1,,1,,,within_color,seen_vs_seen
66537b0010ca11939058e52b,32,memory_choice,3546321.199999988,,960.8999999761581,0,,,,,,,,,,,,,1,1,left,left,black-03-1.332-+2,black-03-1.332-+2.png,2,c:black|s:thin|r:neutral,seen,1,0.4800000000000001,black-04-0.852--1.png,c:black|s:thin|r:neutral,type,magenta-06-0.255--2,magenta-06-0.255--2.png,-2,c:magenta|s:neutral|r:flat,seen_fallback,,,,,,right,magenta-06-0.255--2,magenta-06-0.255--2.png,-2,c:magenta|s:neutral|r:flat,seen_fallback,,,black-03-1.332-+2,black-03-1.332-+2.png,2,c:black|s:thin|r:neutral,seen,1,0.4800000000000001,0,,,data_66537b0010ca11939058e52b.csv,1305,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,neutral,3,1.332,2,neutral,flat,6,0.255,40,neutral,flat,6,0.255,40,thin,neutral,3,1.332,2,neutral,neutral,,,,right,40,neutral,flat,stem=neutral|cap=flat,66537b0010ca11939058e52b|32,1,,,,,,,black-03-1.332-+2.png,magenta-06-0.255--2.png,seen,seen_fallback,seen_fallback,seen,1,,,1,,1,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,33,memory_choice,3548465.199999988,,991.3999999761581,0,,,,,,,,,,,,,,2,,left,black-07-0.875-+3,black-07-0.875-+3.png,3,c:black|s:neutral|r:neutral,seen_fallback,2,0.0010000000000000009,black-07-0.876-+3.png,c:black|s:neutral|r:neutral,type,cyan-04-0.202-+7,cyan-04-0.202-+7.png,7,c:cyan|s:thin|r:flat,seen_fallback,2,0,cyan-05-0.200-+8.png,c:cyan|s:thin|r:flat,type,right,cyan-04-0.202-+7,cyan-04-0.202-+7.png,7,c:cyan|s:thin|r:flat,seen_fallback,2,0,black-07-0.875-+3,black-07-0.875-+3.png,3,c:black|s:neutral|r:neutral,seen_fallback,2,0.0010000000000000009,1,2,right,data_66537b0010ca11939058e52b.csv,1306,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,neutral,7,0.875,5,thin,flat,4,0.202,19,thin,flat,4,0.202,19,neutral,neutral,7,0.875,5,neutral,neutral,,,,right,19,thin,flat,stem=thin|cap=flat,66537b0010ca11939058e52b|33,,,,,,,,black-07-0.875-+3.png,cyan-04-0.202-+7.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,2,2,2,2,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,34,memory_choice,3551185.100000024,,1538.5,0,,,,,,,,,,,,,2,2,left,left,red-03-0.200-+1,red-03-0.200-+1.png,1,c:red|s:thin|r:flat,seen,2,0,red-03-0.327-+1.png,c:red|s:thin|r:flat,type,red-13-1.963-+8,red-13-1.963-+8.png,8,c:red|s:thick|r:round,seen_fallback,,,,,,left,red-03-0.200-+1,red-03-0.200-+1.png,1,c:red|s:thin|r:flat,seen,2,0,red-13-1.963-+8,red-13-1.963-+8.png,8,c:red|s:thick|r:round,seen_fallback,,,0,,,data_66537b0010ca11939058e52b.csv,1307,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,flat,3,0.2,46,thick,round,13,1.963,54,thin,flat,3,0.2,46,thick,round,13,1.963,54,neutral,neutral,,,,left,46,thin,flat,stem=thin|cap=flat,66537b0010ca11939058e52b|34,2,,,,,,,red-03-0.200-+1.png,red-13-1.963-+8.png,seen,seen_fallback,seen,seen_fallback,2,,2,,,2,,,within_color,seen_vs_seen
66537b0010ca11939058e52b,35,memory_choice,3553681.5,,1341,1,white,within_color_middle,c:white|s:thick|r:flat,c:white|s:thin|r:flat,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,left,left,white-03-0.436--1,white-03-0.436--1.png,-1,c:white|s:thin|r:flat,unseen_extra,2,0,white-04-0.209--3.png,c:white|s:thin|r:flat,type,white-14-0.200-+3,white-14-0.200-+3.png,3,c:white|s:thick|r:flat,seen_extra,,,,,,right,white-14-0.200-+3,white-14-0.200-+3.png,3,c:white|s:thick|r:flat,seen_extra,,,white-03-0.436--1,white-03-0.436--1.png,-1,c:white|s:thin|r:flat,unseen_extra,2,0,1,,,data_66537b0010ca11939058e52b.csv,1308,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,flat,3,0.436,55,thick,flat,14,0.2,61,thick,flat,14,0.2,61,thin,flat,3,0.436,55,neutral,neutral,,,,right,61,thick,flat,stem=thick|cap=flat,66537b0010ca11939058e52b|35,2,2,middle,zero_classifier,true,c:white|s:thick|r:flat,c:white|s:thin|r:flat,white-03-0.436--1.png,white-14-0.200-+3.png,unseen_extra,seen_extra,seen_extra,unseen_extra,2,,,2,,2,2,middle,within_color,seen_vs_unseen
66537b0010ca11939058e52b,36,memory_choice,3555793,,931.8000000119209,0,,,,,,,,,,,,,,1,,left,cyan-06-0.715-+9,cyan-06-0.715-+9.png,9,c:cyan|s:neutral|r:flat,seen_fallback,1,0.3526132599762963,cyan-08-0.200-+8.png,c:cyan|s:neutral|r:flat,type,green-03-0.286-+3,green-03-0.286-+3.png,3,c:green|s:thin|r:flat,seen_fallback,2,0,green-03-0.201-+3.png,c:green|s:thin|r:flat,type,left,cyan-06-0.715-+9,cyan-06-0.715-+9.png,9,c:cyan|s:neutral|r:flat,seen_fallback,1,0.3526132599762963,green-03-0.286-+3,green-03-0.286-+3.png,3,c:green|s:thin|r:flat,seen_fallback,2,0,1,2,right,data_66537b0010ca11939058e52b.csv,1309,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,flat,6,0.715,22,thin,flat,3,0.286,28,neutral,flat,6,0.715,22,thin,flat,3,0.286,28,neutral,neutral,,,,left,22,neutral,flat,stem=neutral|cap=flat,66537b0010ca11939058e52b|36,,,,,,,,cyan-06-0.715-+9.png,green-03-0.286-+3.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,1,2,1,2,,1,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,37,memory_choice,3558449.100000024,,1524.5,0,,,,,,,,,,,,,2,2,right,right,black-14-1.979-+7,black-14-1.979-+7.png,7,c:black|s:thick|r:round,seen,,,,,,red-05-1.947-+1,red-05-1.947-+1.png,1,c:red|s:thin|r:round,seen,2,0,red-03-1.949-+3.png,c:red|s:thin|r:round,type,right,red-05-1.947-+1,red-05-1.947-+1.png,1,c:red|s:thin|r:round,seen,2,0,black-14-1.979-+7,black-14-1.979-+7.png,7,c:black|s:thick|r:round,seen,,,0,,,data_66537b0010ca11939058e52b.csv,1310,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thick,round,14,1.979,9,thin,round,5,1.947,48,thin,round,5,1.947,48,thick,round,14,1.979,9,neutral,neutral,,,,right,48,thin,round,stem=thin|cap=round,66537b0010ca11939058e52b|37,2,,,,,,,black-14-1.979-+7.png,red-05-1.947-+1.png,seen,seen,seen,seen,,2,2,,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,38,memory_choice,3560913.100000024,,1330.6000000238419,0,,,,,,,,,,,,,2,2,left,left,white-13-0.297-+3,white-13-0.297-+3.png,3,c:white|s:thick|r:flat,seen,2,0,white-14-0.334-+3.png,c:white|s:thick|r:flat,type,yellow-10-0.391--4,yellow-10-0.391--4.png,-4,c:yellow|s:neutral|r:flat,seen_fallback,,,,,,left,white-13-0.297-+3,white-13-0.297-+3.png,3,c:white|s:thick|r:flat,seen,2,0,yellow-10-0.391--4,yellow-10-0.391--4.png,-4,c:yellow|s:neutral|r:flat,seen_fallback,,,1,,,data_66537b0010ca11939058e52b.csv,1311,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thick,flat,13,0.297,61,neutral,flat,10,0.391,67,thick,flat,13,0.297,61,neutral,flat,10,0.391,67,neutral,neutral,,,,left,61,thick,flat,stem=thick|cap=flat,66537b0010ca11939058e52b|38,2,,,,,,,white-13-0.297-+3.png,yellow-10-0.391--4.png,seen,seen_fallback,seen,seen_fallback,2,,2,,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,39,memory_choice,3563265.600000024,,1185.1000000238419,1,black,within_color_far,c:black|s:thin|r:flat,c:black|s:thick|r:neutral,far,3,abs(abs(v-line)_diff),5,7,zero_classifier,0,true,2,2,right,right,black-03-0.203--1,black-03-0.203--1.png,-1,c:black|s:thin|r:flat,seen_extra,,,,,,black-14-1.084-+6,black-14-1.084-+6.png,6,c:black|s:thick|r:neutral,unseen_extra,2,0.06400000000000006,black-12-1.020-+5.png,c:black|s:thick|r:neutral,type,left,black-03-0.203--1,black-03-0.203--1.png,-1,c:black|s:thin|r:flat,seen_extra,,,black-14-1.084-+6,black-14-1.084-+6.png,6,c:black|s:thick|r:neutral,unseen_extra,2,0.06400000000000006,0,,,data_66537b0010ca11939058e52b.csv,1312,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,flat,3,0.203,1,thick,neutral,14,1.084,8,thin,flat,3,0.203,1,thick,neutral,14,1.084,8,neutral,neutral,,,,left,1,thin,flat,stem=thin|cap=flat,66537b0010ca11939058e52b|39,2,3,far,zero_classifier,true,c:black|s:thin|r:flat,c:black|s:thick|r:neutral,black-03-0.203--1.png,black-14-1.084-+6.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,2,,2,,2,3,far,within_color,seen_vs_unseen
66537b0010ca11939058e52b,40,memory_choice,3565681.5,,1250,1,black,within_color_middle,c:black|s:neutral|r:flat,c:black|s:neutral|r:neutral,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,1,1,right,right,black-06-0.247--1,black-06-0.247--1.png,-1,c:black|s:neutral|r:flat,seen_extra,,,,,,black-06-1.011-+3,black-06-1.011-+3.png,3,c:black|s:neutral|r:neutral,unseen_extra,1,0.21448258152534846,black-07-0.876-+3.png,c:black|s:neutral|r:neutral,type,left,black-06-0.247--1,black-06-0.247--1.png,-1,c:black|s:neutral|r:flat,seen_extra,,,black-06-1.011-+3,black-06-1.011-+3.png,3,c:black|s:neutral|r:neutral,unseen_extra,1,0.21448258152534846,0,,,data_66537b0010ca11939058e52b.csv,1313,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,neutral,flat,6,0.247,4,neutral,neutral,6,1.011,5,neutral,flat,6,0.247,4,neutral,neutral,6,1.011,5,neutral,neutral,,,,left,4,neutral,flat,stem=neutral|cap=flat,66537b0010ca11939058e52b|40,1,2,middle,zero_classifier,true,c:black|s:neutral|r:flat,c:black|s:neutral|r:neutral,black-06-0.247--1.png,black-06-1.011-+3.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,1,,1,,1,2,middle,within_color,seen_vs_unseen
66537b0010ca11939058e52b,41,memory_choice,3568304,,1447.2000000476837,0,,,,,,,,,,,,,2,2,right,right,green-14-0.205-+3,green-14-0.205-+3.png,3,c:green|s:thick|r:flat,seen_fallback,,,,,,green-03-1.997--1,green-03-1.997--1.png,-1,c:green|s:thin|r:round,seen_fallback,2,0,green-03-1.989--1.png,c:green|s:thin|r:round,type,left,green-14-0.205-+3,green-14-0.205-+3.png,3,c:green|s:thick|r:flat,seen_fallback,,,green-03-1.997--1,green-03-1.997--1.png,-1,c:green|s:thin|r:round,seen_fallback,2,0,1,,,data_66537b0010ca11939058e52b.csv,1314,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thick,flat,14,0.205,34,thin,round,3,1.997,30,thick,flat,14,0.205,34,thin,round,3,1.997,30,neutral,neutral,,,,left,34,thick,flat,stem=thick|cap=flat,66537b0010ca11939058e52b|41,2,,,,,,,green-14-0.205-+3.png,green-03-1.997--1.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,,2,,2,,2,,,within_color,seen_vs_seen
66537b0010ca11939058e52b,42,memory_choice,3570849.100000024,,1415.300000011921,1,green,within_color_middle,c:green|s:thick|r:round,c:green|s:thin|r:flat,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,right,right,green-13-1.817--1,green-13-1.817--1.png,-1,c:green|s:thick|r:round,seen_extra,,,,,,green-04-0.212-+3,green-04-0.212-+3.png,3,c:green|s:thin|r:flat,unseen_extra,2,0,green-03-0.201-+3.png,c:green|s:thin|r:flat,type,right,green-04-0.212-+3,green-04-0.212-+3.png,3,c:green|s:thin|r:flat,unseen_extra,2,0,green-13-1.817--1,green-13-1.817--1.png,-1,c:green|s:thick|r:round,seen_extra,,,1,,,data_66537b0010ca11939058e52b.csv,1315,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thick,round,13,1.817,36,thin,flat,4,0.212,28,thin,flat,4,0.212,28,thick,round,13,1.817,36,neutral,neutral,,,,right,28,thin,flat,stem=thin|cap=flat,66537b0010ca11939058e52b|42,2,2,middle,zero_classifier,true,c:green|s:thick|r:round,c:green|s:thin|r:flat,green-13-1.817--1.png,green-04-0.212-+3.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,2,middle,within_color,seen_vs_unseen
66537b0010ca11939058e52b,43,memory_choice,3573425,,1408.1000000238419,0,,,,,,,,,,,,,2,2,right,right,white-03-0.938--3,white-03-0.938--3.png,-3,c:white|s:thin|r:neutral,seen_fallback,,,,,,blue-03-0.294-+2,blue-03-0.294-+2.png,2,c:blue|s:thin|r:flat,seen_fallback,2,0,blue-03-0.415-+3.png,c:blue|s:thin|r:flat,type,left,white-03-0.938--3,white-03-0.938--3.png,-3,c:white|s:thin|r:neutral,seen_fallback,,,blue-03-0.294-+2,blue-03-0.294-+2.png,2,c:blue|s:thin|r:flat,seen_fallback,2,0,0,,,data_66537b0010ca11939058e52b.csv,1316,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,neutral,3,0.938,56,thin,flat,3,0.294,10,thin,neutral,3,0.938,56,thin,flat,3,0.294,10,neutral,neutral,,,,left,56,thin,neutral,stem=thin|cap=neutral,66537b0010ca11939058e52b|43,2,,,,,,,white-03-0.938--3.png,blue-03-0.294-+2.png,seen_fallback,seen_fallback,seen_fallback,seen_fallback,,2,,2,,2,,,cross_color,seen_vs_seen
66537b0010ca11939058e52b,44,memory_choice,3575504.9000000358,,921.8999999761581,0,,,,,,,,,,,,,,2,,left,black-05-1.584-+3,black-05-1.584-+3.png,3,c:black|s:thin|r:round,seen,2,0.015999999999999903,black-03-2.000-+2.png,c:black|s:thin|r:round,type,magenta-13-0.947--1,magenta-13-0.947--1.png,-1,c:magenta|s:thick|r:neutral,seen,2,0.07799999999999996,magenta-14-1.025--1.png,c:magenta|s:thick|r:neutral,type,right,magenta-13-0.947--1,magenta-13-0.947--1.png,-1,c:magenta|s:thick|r:neutral,seen,2,0.07799999999999996,black-05-1.584-+3,black-05-1.584-+3.png,3,c:black|s:thin|r:round,seen,2,0.015999999999999903,0,2,right,data_66537b0010ca11939058e52b.csv,1317,,,,,,,,,,,,memory,value_judgment,66537b0010ca11939058e52b,thin,round,5,1.584,3,thick,neutral,13,0.947,44,thick,neutral,13,0.947,44,thin,round,5,1.584,3,neutral,neutral,,,,right,44,thick,neutral,stem=thick|cap=neutral,66537b0010ca11939058e52b|44,,,,,,,,black-05-1.584-+3.png,magenta-13-0.947--1.png,seen,seen,seen,seen,2,2,2,2,,2,,,cross_color,seen_vs_seen
